index;unitID;name;address;city;postalCode;accomodation_type;lanFile;lonFile;searchTerm;state;street;houseNumber;lat;lng;relevance;mqCity;mqStreet;mqHouseNumber
1361;443914;hotel maltanski;ul. Straszewskiego 14;Kraków;31-101;Hotels;50,05758;19,93375;ul. Straszewskiego 14, 31-101 Kraków;Woj. Małopolskie;ulica Floriana Straszewskiego;14;50.0574229;19.9336613;1;1;0.95;1
1362;758048736;stacja zakopane - apartamenty w centrum;Chramcówki 33;Zakopane;34-500;Rooms for guest;49,29918;19,94956;Chramcówki 33, 34-500 Zakopane;Woj. Małopolskie;ulica Chramcówki;33;49.30093;19.96169;1;1;0.9;1
1363;439772;rainbow apartments 3;ul. Legionów Piłsudskiego 11;Kraków;30-507;Hotels;50,04426;19,94653;ul. Legionów Piłsudskiego 11, 30-509 Kraków;Woj. Małopolskie;ulica Legionów Józefa Piłsudskiego;11;50.0443;19.94676;0.82;1;0.95;1
1364;389971;hotel spa dr irena eris krynica zdroj;ul. Czarny Potok 30;Krynica-Zdrój;33-380;Hotels;49,42078;20,92582;ul. Czarny Potok 30, 33-380 Krynica-Zdrój;Woj. Małopolskie;ulica Czarny Potok;30;49.42133;20.92697;1;1;1;1
1365;616657;pokoje zamoyskiego;Zamoyskiego 2;Zakopane;34-500;Rooms for guest;49,2911;19,96123;Zamoyskiego 2, 34-500 Zakopane;Woj. Małopolskie;ulica Władysława Zamoyskiego;2;49.29098;19.9612;1;1;0.85;1
1366;450212;hotel belvedere;ul. Droga do Bialego 3;Zakopane;34-500;Hotels;49,2852;19,95565;ul. Droga do Bialego 3, 34-500 Zakopane;Woj. Małopolskie;ulica Droga do Białego;3;49.28487;19.95629;1;1;1;1
1367;686139;imagine apartments;Starowislna 4/4;Kraków;31-032;Hotels;50,05867;19,94313;Starowislna 4/4, 31-032 Krakow;Woj. Małopolskie;ulica Starowiślna;4;50.0587;19.94319;0.93;1;0.9;1
1368;361477;yourplace biskupia aparthotel;Łobzowska 22;Kraków;31-140;Hotels;50,06811;19,93351;Łobzowska 22, 31-140 Kraków;Woj. Małopolskie;ulica Łobzowska;22;50.06811;19.93343;1;1;0.9;1
1369;1214457856;house of loft affair;ul. Krzywa 4;Kraków;31-149;Hotels;50,06773;19,93919;ul. Krzywa 4, 31-141 Kraków;Woj. Małopolskie;ulica Krzywa;4;50.06773;19.93919;0.96;1;1;1
1370;403269;yourplace central apartments;ul. Łobzowska 22;Kraków;31-140;Hotels;50,06809;19,93353;ul. Łobzowska 22, 31-016 Kraków;Woj. Małopolskie;ulica Łobzowska;22;50.06811;19.93343;0.87;1;1;1
1371;648781;friendhouse apartments - kazimierz;ul. Daszyńskiego 12;Kraków;33-332;Hotels;50,05813;19,95181;ul. Daszyńskiego 12, 33-332 Kraków;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined
1372;783483552;luxury mint apartments main square;ul. Stolarska 11;Kraków;31-043;Hotels;50,05997;19,93898;ul. Stolarska 11, 31-043 Kraków;Woj. Małopolskie;ulica Stolarska;11;50.06001;19.93894;1;1;1;1
1373;692194080;willa stozek;Środkowa 182b;Bukowina Tatrzańska;34-405;Rooms for guest;49,38777;20,10158;Środkowa 182b, 34-405 Bukowina Tatrzańska;Woj. Małopolskie;ulica Środkowa;182B;49.38781;20.10161;1;1;0.9;1
1374;612800;hotel tatry - polskie tatry s.a.;Małe Ciche 91 (Polana Zgorzelisko);Poronin;34-531;Hotels;49,30842;20,08889;Małe Ciche 91 (Polana Zgorzelisko), 34-531 Poronin;Woj. Małopolskie;Małe Ciche;88;49.30137;20.07339;0.73;1;1;0.97
1375;1054136192;bachleda luxury hotel krakow - mgallery;Plac Kossaka 6;Kraków;31-106;Hotels;50,05679;19,9284;Plac Kossaka 6, 31106 Kraków;Woj. Małopolskie;plac Juliusza Kossaka;6;50.05679;19.92842;0.9;1;0.95;1
1376;694632;apartamenty amber;Dietla 63;Kraków;31-532;Hotels;50,05374;19,94371;Dietla 63, 33-332 Kraków;Woj. Małopolskie;ulica Józefa Dietla;113;50.05811;19.94726;0.91;1;0.85;0.51
1377;560648;hotel kasprowy wierch;ul. Krupówki 50 B;Zakopane;34-500;Hotels;49,29211;19,95895;ul. Krupówki 50 B, 34-500 Zakopane;Woj. Małopolskie;ulica Krupówki;50B;49.2918;19.95894;0.91;1;1;1
1378;636648128;good morning krakow apartments iii;NA;Kraków;undefined;Hotels;50,04987;19,93962;NA, undefined Kraków;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined
1379;621114816;krupnicza premium apartments;ul. Krupnicza 10;Kraków;31-123;Hotels;50,06338;19,93077;ul. Krupnicza 10, 31-123 Kraków;Woj. Małopolskie;ulica Krupnicza;10;50.06338;19.93077;1;1;1;1
1380;248696;maly krakow aparthotel;ul. Kurniki 4;Kraków;31-156;Hotels;50,06728;19,94429;ul. Kurniki 4, 31-156 Kraków;Woj. Małopolskie;ulica Kurniki;4;50.06743;19.94416;1;1;1;1
1381;370046;u pana cogito;ul. Bałuckiego 6;Kraków;30-318;Boarding houses;50,05077;19,92645;ul. Bałuckiego 6, 30-318 Kraków;Woj. Małopolskie;ulica Michała Bałuckiego;6;50.05106;19.92676;0.99;1;0.95;1
1382;323797;hotel eden;Ciemna 15;Kraków;31-053;Hotels;50,05179;19,94726;Ciemna 15, 31-053 Kraków;Woj. Małopolskie;ulica Ciemna;15;50.05183;19.9472;1;1;0.9;1
1383;439046;hotel santi;ul. Dominikańska 1;Kraków;31-043;Hotels;50,0591;19,93896;ul. Dominikańska 1, 31-043 Kraków;Woj. Małopolskie;ulica Dominikańska;1;50.05897;19.93891;1;1;1;1
1384;450994;mosquito old town apartments;Poselska 17;Kraków;31-002;Hotels;50,05814;19,93883;Poselska 17, 31-002 Kraków;Woj. Małopolskie;ulica Poselska;17;50.05808;19.93878;1;1;0.9;1
1385;1074412544;lofts cracow apartments - city center;ul. Lubelska 16-18;Kraków;30-003;Hotels;50,0742;19,93175;ul. Lubelska 16-18, 30-003 Kraków;Woj. Małopolskie;ulica Lubelska;16;50.0742;19.93175;0.87;1;1;1
1386;667289920;scharffenberg apartments main square;ul. Grodzka 3;Kraków;31-006;Hotels;50,06005;19,93764;ul. Grodzka 3, 31-006 Kraków;Woj. Małopolskie;ulica Grodzka;3;50.06005;19.9376;1;1;1;1
1387;1039689600;osada koscielisko;Kierpcówka 34;Kościelisko;34-511;Other hotel facilities;49,29637;19,87761;Kierpcówka 34, 34-511 Kościelisko;Woj. Małopolskie;ulica Kierpcówka;34;49.29577;19.87814;1;1;0.9;1
1388;557390;place 4 you apartments;ul. Sienna 10;Kraków;31-041;Hotels;50,06062;19,94054;ul. Sienna 10, 31-027 Kraków;Woj. Małopolskie;ulica Sienna;10;50.06073;19.94059;0.85;1;1;1
1389;1082686016;willa halka;Strążyska 27B;Zakopane;34-500;Rooms for guest;49,28229;19,94316;Strążyska 27B, 34-500 Zakopane;Woj. Małopolskie;ulica Strążyska;27B;49.2823;19.94329;1;1;0.9;1
1390;963456224;district17 by loft affair;17 Swietego Krzyza;Kraków;31-028;Hotels;50,06235;19,94277;17 Swietego Krzyza, 31-023 Kraków;Woj. Małopolskie;ulica św. Krzyża;17;50.06236;19.94271;0.79;1;0.88;1
1391;373387;hotel maksymilian;ul. Karmelicka 36;Kraków;31-128;Hotels;50,06636;19,92959;ul. Karmelicka 36, 31-128 Kraków;Woj. Małopolskie;ulica Karmelicka;36;50.06621;19.92954;1;1;1;1
1392;806882560;villa landhouse;NA;Biały Dunajec;undefined;Hotels;49,36785;19,96771;NA, undefined Biały Dunajec;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined
1393;910259168;apartamenty dluga 27;ul. Długa 27;Kraków;31-147;Hotels;50,06899;19,93837;ul. Długa 27, 31-147 Kraków;Woj. Małopolskie;ulica Długa;27;50.06899;19.93837;1;1;1;1
1394;246648;hotel alexander i;ul. Garbarska 18;Kraków;31-132;Hotels;50,06515;19,93264;ul. Garbarska 18, 31-131 Kraków;Woj. Małopolskie;ulica Garbarska;18;50.0650314;19.9327152;0.96;1;1;1
1395;1114054304;historical studio in the old town by as;NA;Kraków;undefined;Hotels;50,07042;19,93515;NA, undefined Kraków;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined
1396;549260;zamkowa 15 apartments;ul. Zamkowa 15;Kraków;30-301;Hotels;50,0523;19,93036;ul. Zamkowa 15, 30-301 Kraków;Woj. Małopolskie;ulica Zamkowa;15;50.05222;19.93017;1;1;1;1
1397;599996;willa kosowka;ul. Jaszczurówka-Bory 14A;Zakopane;34-500;Hotels;49,28562;19,992;ul. Jaszczurówka-Bory 14A, 34-500 Zakopane;Woj. Małopolskie;ulica Jaszczurówka Bory;14A;49.2856;19.99226;1;1;1;1
1398;654441;yourplace m57 apartments;ul. Mickiewicza 57;Kraków;31-120;Hotels;50,06825;19,92629;ul. Mickiewicza 57, 31-120 Kraków;Woj. Małopolskie;aleja Adama Mickiewicza;57;50.06824;19.92628;0.91;1;0.85;1
1399;266980;hotel delta;Mazowiecka 6;Kraków;30-036;Hotels;50,07302;19,93054;Mazowiecka 6, 30-036 Kraków;Woj. Małopolskie;ulica Mazowiecka;6;50.07286;19.93041;1;1;0.9;1
1400;1050022656;aparthotel premium halicka 5;Halicka 5;Kraków;31-036;Hotels;50,05318;19,9499;Halicka 5, 31-036 Kraków;Woj. Małopolskie;ulica Halicka;5;50.05319;19.94989;1;1;0.9;1
1401;437620;rainbow apartments 1;Szeroka 30/4;Kraków;31-053;Hotels;50,05188;19,94822;Szeroka 30/4, 31-053 Kraków;Woj. Małopolskie;ulica Szeroka;30;50.05183;19.94801;0.93;1;0.9;1
1402;632881;aparthotel abba;ul. Mikołaja Zyblikiewicza 18;Kraków;31-029;Hotels;50,05981;19,94685;ul. Mikołaja Zyblikiewicza 18, 31-029 Kraków;Woj. Małopolskie;ulica Mikołaja Zyblikiewicza;18;50.05986;19.94684;1;1;1;1
1403;867529120;tatra wood house;Przewodnika Józefa Krzeptowskiego 15;Zakopane;34-500;Other hotel facilities;49,28254;19,91291;Przewodnika Józefa Krzeptowskiego 15, 34-500 Zakopane;Woj. Małopolskie;;undefined;49.29529;19.9532;0.3;1;NA;NA
1404;1078421760;samuel apartament;NA;Kraków;undefined;Hotels;50,05419;19,94418;NA, undefined Kraków;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined
1405;1191009376;wawel apartments - jewish district;Bożego Ciała 14;Kraków;31-059;Hotels;50,05148;19,94365;Bożego Ciała 14, 31-059 Kraków;Woj. Małopolskie;ulica Bożego Ciała;14;50.05147;19.94361;1;1;0.9;1
1406;850310528;pod tatrami;ul. Środkowa 49;Bukowina Tatrzańska;34-405;Rooms for guest;49,33287;20,08877;ul. Środkowa 49, 34-405 Bukowina Tatrzańska;Woj. Małopolskie;ulica Środkowa;49;49.37798;20.11232;1;1;1;1
1407;1049289824;apartment browar by loft affair;NA;Kraków;undefined;Hotels;50,0645;19,94946;NA, undefined Kraków;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined
1408;390438;pensjonat tatry;ul. Stanisława Nędzy-Kubińca 182;Kościelisko;34-511;Hotels;49,28941;19,88723;ul. Stanisława Nędzy-Kubińca 182, 34-511 Kościelisko;Woj. Małopolskie;ulica Stanisława Nędzy-Kubińca;182;49.2896;19.88709;1;1;1;1
1409;726282112;old new szczepanska;Szczepańska 3;Kraków;31-011;Hotels;50,06301;19,93655;Szczepańska 3, 30-011 Kraków;Woj. Małopolskie;ulica Szczepańska;3;50.06299;19.93658;0.96;1;0.9;1
1410;476248;angel city center cracow aparthotel;Szlak 50;Kraków;31-155;Hotels;50,07044;19,94438;Szlak 50, 31-153 Kraków;Woj. Małopolskie;ulica Szlak;50;50.07077;19.94418;0.95;1;0.9;1
1411;1052964960;holiday suites cracow;ul. św. Stanisława 10;Kraków;31-071;Hotels;50,04937;19,93711;ul. św. Stanisława 10, 31-071 Kraków;Woj. Małopolskie;ulica Stanisława;10;50.04935;19.93705;0.91;1;1;1
1412;323353;yourplace top apartments;ul. Garncarska 8;Kraków;31-115;Hotels;50,06276;19,92777;ul. Garncarska 8, 31-115 Kraków;Woj. Małopolskie;ulica Garncarska;8;50.06269;19.92786;1;1;1;1
1413;406901;aparthotel adler;ul. Piwna 7;Kraków;30-527;Hotels;50,04646;19,95109;ul. Piwna 7, 30-527 Kraków;Woj. Małopolskie;ulica Piwna;7;50.04637;19.95103;1;1;1;1
1414;436655;metropolitan boutique hotel;ul. Berka Joselewicza 19;Kraków;31-031;Hotels;50,05503;19,94773;ul. Berka Joselewicza 19, 31-031 Kraków;Woj. Małopolskie;ulica Berka Joselewicza;19;50.05498;19.9478;1;1;1;1
1415;650832;gold hotel;ul. Oswalda Balzera 35;Zakopane;34-500;Hotels;49,28413;19,98924;ul. Oswalda Balzera 35, 34-500 Zakopane;Woj. Małopolskie;ulica Oswalda Balzera;35;49.28425;19.99067;1;1;1;1
1416;870349312;noclegi u bernadkow;Jurgów 105a;Bukowina Tatrzańska;34-532;Boarding houses;49,33429;20,14419;Jurgów 105a, 34-532 Bukowina Tatrzańska;Woj. Małopolskie;Jurgów;105A;49.3342338;20.1445981;1;1;1;1
1417;668319456;otium old town zwierzyniecka;Zwierzyniecka 10;Kraków;31-102;Hotels;50,05812;19,93182;Zwierzyniecka 10, 31-102 Kraków;Woj. Małopolskie;ulica Zwierzyniecka;10;50.05808;19.93184;1;1;0.9;1
1418;320642;poleski hotel;ul. Sandomierska 6;Kraków;30-301;Hotels;50,05191;19,93144;ul. Sandomierska 6, 30-301 Kraków;Woj. Małopolskie;ulica Sandomierska;6;50.05191;19.93144;1;1;1;1
1419;1184648736;apartamenty sun&snow krakow old town;Dietla 80;Kraków;31-073;Hotels;50,057;19,9454;Dietla 80, 31-110 Kraków;Woj. Małopolskie;ulica Józefa Dietla;80;50.0570417;19.9453514;0.83;1;0.85;1
1420;484736;kanonicza 22;ul. Kanonicza 22;Kraków;31-002;Hotels;50,05579;19,93707;ul. Kanonicza 22, 31-002 Kraków;Woj. Małopolskie;ulica Kanonicza;22;50.05573;19.9372;1;1;1;1
1421;459483;amber guest rooms;plac Wszystkich Świętych 8;Kraków;31-004;Rooms for guest;50,05931;19,9368;plac Wszystkich Świętych 8, 31-004 Kraków;Woj. Małopolskie;plac Wszystkich Świętych;8;50.05935;19.93683;1;1;1;1
1422;670471;krakow b&b;ul. Starowiślna 82/3;Kraków;31-035;Hotels;50,05133;19,95107;ul. Starowiślna 82/3, 31-035 Kraków;Woj. Małopolskie;ulica Starowiślna;82;50.05136;19.95103;0.94;1;1;1
1423;487800;novum house tomasza;św. Tomasza 26;Kraków;31-027;Hotels;50,06218;19,94194;św. Tomasza 26, 31-113 Kraków;Woj. Małopolskie;ulica św. Tomasza;26;50.06235;19.9418;0.86;1;0.9;1
1424;397275;cracow old town guest house;ul. św. Marka 29;Kraków;31-024;Rooms for guest;50,06304;19,94228;ul. św. Marka 29, 31-029 Kraków;Woj. Małopolskie;ulica św. Marka;29;50.06294;19.94222;0.96;1;1;1
1425;633854304;old new krasinskiego;al. Zygmunta Krasińskiego 12/4;Kraków;30-101;Hotels;50,05585;19,92664;al. Zygmunta Krasińskiego 12/4, 30-101 Kraków;Woj. Małopolskie;aleja Zygmunta Krasińskiego;12;50.05586;19.92663;0.89;1;0.89;1
1426;648799;friendhouse apartments - train station area;ul. Ariańska 6;Kraków;31-505;Hotels;50,06611;19,95428;ul. Ariańska 6, 31-505 Kraków;Woj. Małopolskie;ulica Ariańska;6;50.06609;19.95417;1;1;1;1
1427;1262115296;smyrecek;Tadeusza Kościuszki 25;Bukowina Tatrzańska;34-530;Rooms for guest;49,34178;20,10675;Tadeusza Kościuszki 25, 34-530 Bukowina Tatrzańska;Woj. Małopolskie;ulica Tadeusza Kościuszki;25;49.3418;20.10671;1;1;0.87;1
1428;1169037696;ws quiet old town apartment;NA;Kraków;undefined;Hotels;50,0632;19,92906;NA, undefined Kraków;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined
1429;668202240;cybulskiego guest rooms;ul. Napoleona Cybulskiego 6;Kraków;31-117;Rooms for guest;50,06186;19,92688;ul. Napoleona Cybulskiego 6, 31-117 Kraków;Woj. Małopolskie;ulica Napoleona Cybulskiego;6;50.06185;19.92689;1;1;1;1
1430;432325;yarden hotel by artery hotels;ul. Długa 35;Kraków;31-147;Hotels;50,06992;19,93727;ul. Długa 35, 31-147 Kraków;Woj. Małopolskie;ulica Długa;35;50.06985;19.93747;1;1;1;1
1431;745237152;kaplowa chata;ul. Chałubińskiego 24 C;Zakopane;34-500;Hotels;49,28957;19,96734;ul. Chałubińskiego 24 C, 34-500 Zakopane;Woj. Małopolskie;ulica Tytusa Chałubińskiego;24C;49.28968;19.9675;0.93;1;0.71;1
1432;686471488;wawel apartments - riverside castle;ul. św. Stanisława 6;Kraków;31-071;Hotels;50,04977;19,93677;ul. św. Stanisława 6, 31-071 Kraków;Woj. Małopolskie;ulica Stanisława;6;50.04975;19.93673;0.91;1;1;1
1433;1141190560;art studios by loft affair;Krowoderska 6;Kraków;31-142;Hotels;50,06714;19,93796;Krowoderska 6, 33-332 Kraków;Woj. Małopolskie;ulica Krowoderska;6;50.0671;19.93786;0.75;1;0.9;1
1434;803538592;horizon apartments - bozego ciala;Bożego Ciała 9;Kraków;31-059;Hotels;50,05145;19,94325;Bożego Ciała 9, 31-059 Kraków;Woj. Małopolskie;ulica Bożego Ciała;9;50.05145;19.94325;1;1;0.9;1
1435;606207;hotel kazimierz iii;Podbrzezie 5;Kraków;31-054;Hotels;50,05361;19,94484;Podbrzezie 5, 31-054 Kraków;Woj. Małopolskie;ulica Podbrzezie;5;50.05357;19.94488;1;1;0.9;1
1436;735410112;alder apartments;Józefa Brodowicza 8;Kraków;31-518;Hotels;50,06979;19,96214;Józefa Brodowicza 8, 31-518 Kraków;Woj. Małopolskie;ulica Józefa Brodowicza;8;50.06997;19.96213;1;1;0.86;1
1437;560733;garbary aparthotel;Karmelicka 12a;Kraków;31-128;Hotels;50,06419;19,9322;Karmelicka 12a, 31-128 Kraków;Woj. Małopolskie;ulica Karmelicka;12A;50.06406;19.93168;1;1;0.9;1
1438;367713;rubens guest house;ul. Rejtana 5;Kraków;30-510;Hotels;50,04409;19,94619;ul. Rejtana 5, 30-510 Kraków;Woj. Małopolskie;ulica Tadeusza Rejtana;5;50.04393;19.94614;1;1;0.95;1
1439;577611;boom apartments;ul. Batorego 7/4;Kraków;31-135;Hotels;50,06738;19,93186;ul. Batorego 7/4, 31-135 Kraków;Woj. Małopolskie;ulica Stefana Batorego;7;50.06743;19.93202;0.93;1;0.95;1
1440;340542;tango house bed & breakfast;Szpitalna 4;Kraków;31-024;Rooms for guest;50,06198;19,94066;Szpitalna 4, 31-024 Krakow;Woj. Małopolskie;ulica Szpitalna;4;50.062;19.94055;1;1;0.9;1
1441;951260384;u galow poronin;Poronin;Poronin;34-520;Rooms for guest;49,33943;20,00581;Poronin, 34-520 Poronin;Woj. Małopolskie;;undefined;49.33896;20.0059;1;1;NA;NA
1442;1015538528;movart boutique aparthotel;ul. Dietla 109;Kraków;31-031;Hotels;50,05783;19,94695;ul. Dietla 109, 31-031 Kraków;Woj. Małopolskie;ulica Józefa Dietla;109;50.05781;19.94699;0.92;1;0.95;1
1443;689800;magic apartments;ul. Koletek 1, Stare Miasto;Kraków;31-069;Hotels;50,05236;19,93997;ul. Koletek 1, Stare Miasto, 31-069 Kraków;Woj. Małopolskie;ulica Koletek;1;50.05243;19.93993;1;1;1;1
1444;622808032;villa 11 folk & design;Broniewskiego 11;Zakopane;34-500;Rooms for guest;49,29062;19,97536;Broniewskiego 11, 34-500 Zakopane;Woj. Małopolskie;ulica Władysława Broniewskiego;11;49.29061;19.97538;1;1;0.85;1
1445;367483;aparthotel camea;Grodzka 31;Kraków;31-006;Hotels;50,05848;19,93798;Grodzka 31, 31-001 Krakow;Woj. Małopolskie;ulica Grodzka;31;50.05846;19.93774;0.96;1;0.9;1
1446;1053078816;holiday apartments cracow;Topolowa 33;Kraków;31-506;Hotels;50,06631;19,95563;Topolowa 33, 31-506 Kraków;Woj. Małopolskie;ulica Topolowa;33;50.0663;19.95556;1;1;0.9;1
1447;827446944;inpoint city center apartments;ul. Lubicz 17, 31-503 Kraków;Kraków;31-503;Hotels;50,06416;19,94967;ul. Lubicz 17, 31-503 Kraków, 31-503 Kraków;Woj. Małopolskie;ulica Lubicz;31;50.06545;19.95683;0.8;1;1;1
1448;565071;happyguests apartments;ul. Ludwika Zamenhofa 3;Kraków;31-025;Hotels;50,06345;19,94562;ul. Ludwika Zamenhofa 3, 31-025 Kraków;Woj. Małopolskie;ulica Ludwika Zamenhofa;3;50.06334;19.94575;1;1;1;1
1449;1124461536;cvo inn cracow old town;Rakowicka 22h;Kraków;31-510;Hotels;50,0719;19,953;Rakowicka 22h, 31-510 Kraków;Woj. Małopolskie;ulica Rakowicka;22H;50.07103;19.95423;1;1;0.9;1
1450;309770;atlantic hotel;Stradomska 15;Kraków;31-068;Rooms for guest;50,05286;19,94028;Stradomska 15, 31-068 Krakow;Woj. Małopolskie;ulica Stradomska;15;50.05273;19.93995;1;1;0.9;1
1451;260899;bonerowski palace;Rynek Główny 42/ul. św. Jana 1;Kraków;31-013;Hotels;50,06241;19,93807;Rynek Główny 42/ul. św. Jana 1, 31-031 Kraków;Woj. Małopolskie;rynek Główny;42;50.06245;19.9382;0.66;1;1;1
1452;1053609088;liberta inn;ul. Kościeliska 17c;Zakopane;34-500;Rooms for guest;49,29445;19,94518;ul. Kościeliska 17c, 34-500 Zakopane;Woj. Małopolskie;ulica Kościeliska;17C;49.29436;19.94514;1;1;1;1
1453;676097632;willa trebunia;Harenda 17 C;Zakopane;34-500;Rooms for guest;49,31834;19,98023;Harenda 17 C, 34-500 Zakopane;Woj. Małopolskie;ulica Harenda;17C;49.31833;19.98023;0.9;1;0.9;1
1454;867826464;fresh apartments;ul. Radziwiłłowska 13;Kraków;31-026;Hotels;50,06265;19,94704;ul. Radziwiłłowska 13, 31-026 Kraków;Woj. Małopolskie;ulica Radziwiłłowska;13;50.06265;19.94708;1;1;1;1
1455;358404;aparthotel maria;ul. Długa 8;Kraków;31-146;Rooms for guest;50,06689;19,93886;ul. Długa 8, 31-146 Kraków;Woj. Małopolskie;ulica Długa;8;50.06686;19.93877;1;1;1;1
1456;648811;old town residence krakow;Senacka 11;Kraków;31-002;Hotels;50,05765;19,93848;Senacka 11, 31-002 Kraków;Woj. Małopolskie;ulica Senacka;11;50.05768;19.93872;1;1;0.9;1
1457;570000;zajazd bialczanski;ul. Środkowa 57a;Bukowina Tatrzańska;34-405;Boarding houses;49,37835;20,11038;ul. Środkowa 57a, 34-405 Bukowina Tatrzańska;Woj. Małopolskie;ulica Środkowa;57A;49.37865;20.11046;1;1;1;1
1458;1047854048;vinfort aparthotel;ul. Szpitalna 6;Kraków;31-024;Hotels;50,06211;19,94053;ul. Szpitalna 6, 31-024 Kraków;Woj. Małopolskie;ulica Szpitalna;6;50.06209;19.94062;1;1;1;1
1459;458732;topolowa residence;ul. Topolowa 27;Kraków;31-506;Hotels;50,06657;19,95484;ul. Topolowa 27, 31-506 Kraków;Woj. Małopolskie;ulica Topolowa;27;50.06643;19.95482;1;1;1;1
1460;648884640;green garden residence;ul. Dąbrowskiego 18a;Kraków;30-532;Hotels;50,04485;19,95947;ul. Dąbrowskiego 18a, 30-532 Kraków;Woj. Małopolskie;ulica Dąbrowskiego;18A;50.04483;19.95943;1;1;1;1
1461;671408;a11 apartments & spa dermique;ul. Ludwinowska 11/10;Kraków;30-331;Hotels;50,04416;19,93821;ul. Ludwinowska 11/10, 30-331 Kraków;Woj. Małopolskie;ulica Ludwinowska;11;50.04412;19.93823;0.92;1;1;1
1462;378560;the secret garden apartment jozefa;NA;Kraków;undefined;Hotels;50,05034;19,94346;NA, undefined Kraków;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined
1463;940947008;hotel & spa jawor;Wilczna 1847;Zawoja;34-223;Hotels;49,63097;19,52223;Wilczna 1847, 34-223 Zawoja;Woj. Małopolskie;Zawoja-Wilczna;undefined;49.63214;19.52346;0.81;1;0.53;NA
1464;1049950240;perfect hotel;ul. Kupa 7;Kraków;31-057;Hotels;50,05186;19,94583;ul. Kupa 7, 31-057 Kraków;Woj. Małopolskie;ulica Kupa;7;50.0517;19.94599;1;1;1;1
1465;616387;inpoint centrum apartments between market square and jewish quarter;al. Ignacego Daszyńskiego 8/3a;Kraków;31-045;Hotels;50,05814;19,95068;al. Ignacego Daszyńskiego 8/3a, 31-534 Kraków;Woj. Małopolskie;aleja Ignacego Daszyńskiego;8;50.0583;19.95139;0.78;1;0.89;1
1466;439681;rainbow apartments 2;Bożego Ciała 22;Kraków;31-059;Hotels;50,05029;19,94418;Bożego Ciała 22, 31-059 Kraków;Woj. Małopolskie;ulica Bożego Ciała;22;50.05028;19.94418;1;1;0.9;1
1467;647077120;pensjonat sykowny;Miłośników Podhala 17a;Biały Dunajec;34-425;Boarding houses;49,35995;20,0072;Miłośników Podhala 17a, 34-425 Biały Dunajec;Woj. Małopolskie;ulica Miłośników Podhala;17A;49.3599;20.00752;1;1;0.9;1
1468;628245;aparthotel maargick;ul. ul. Ignacego Krasickiego 8;Kraków;30-503;Hotels;50,04238;19,94144;ul. ul. Ignacego Krasickiego 8, 30-503 Kraków;Woj. Małopolskie;ulica Ignacego Krasickiego;8;50.04241;19.94117;0.93;1;1;1
1469;360368;ingo aparthotel;ul. Mikołajska 17;Kraków;31-027;Hotels;50,06139;19,94278;ul. Mikołajska 17, 31-027 Kraków;Woj. Małopolskie;ulica Mikołajska;17;50.0614;19.94278;1;1;1;1
1470;580456;red kurka apartments;ul. Gertrudy 5;Kraków;31-046;Hotels;50,05859;19,94111;ul. Gertrudy 5, 31-046 Kraków;Woj. Małopolskie;ulica św. Gertrudy;5;50.05867;19.94116;1;1;0.95;1
1471;306275;globtroter guest house;pl. Szczepański 7/15;Kraków;31-011;Rooms for guest;50,06397;19,93613;pl. Szczepański 7/15, 31-011 Kraków;Woj. Małopolskie;plac Szczepański;7;50.06403;19.93622;0.86;1;0.94;1
1472;755065600;aparthotel hello halicka 5;ul. Halicka 5;Kraków;31-036;Hotels;50,05318;19,94989;ul. Halicka 5, 31-036 Kraków;Woj. Małopolskie;ulica Halicka;5;50.05319;19.94989;1;1;1;1
1473;1228755840;vistula apartments by loft affair;NA;Kraków;undefined;Hotels;50,05519;19,92587;NA, undefined Kraków;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined
1474;124764;francuski hotel;ul. Pijarska 13;Kraków;31-015;Hotels;50,06492;19,93949;ul. Pijarska 13, 31-015 Kraków;Woj. Małopolskie;ulica Pijarska;13;50.0649;19.93938;1;1;1;1
1475;218545;hotel sympozjum & spa;Kobierzyńska 47;Kraków;30-363;Hotels;50,03227;19,9211;Kobierzyńska 47, 30-363 Kraków;Woj. Małopolskie;ulica Kobierzyńska;47;50.03246;19.92104;1;1;0.9;1
1476;998027808;melissa apartments;ul. Skwerowa 44;Kraków;30-317;Hotels;50,04849;19,92724;ul. Skwerowa 44, 30-317 Kraków;Woj. Małopolskie;ulica Skwerowa;44;50.04849;19.92724;1;1;1;1
1477;866993888;hotel piwniczna spa&conference;ul. Gąsiorowskiego 5;Piwniczna-Zdrój;33-350;Hotels;49,43202;20,70815;ul. Gąsiorowskiego 5, 33-350 Piwniczna-Zdrój;Woj. Małopolskie;ulica Juliusza K. Gąsiorowskiego;5;49.43205;20.70805;1;1;0.95;1
